Entity;Metric;Date/Time;Value;;Entity;Metric;Date/Time;Value;;Entity;Metric;Date/Time;Value
C7000-1;Minimum CPU Load (%);11/02/2022 17:08;13;;C7000-1;Peak CPU Load (%);11/02/2022 17:08;21;;C7000-1;Average CPU Load (%);11/02/2022 17:08;17.81081081
C7000-1;Minimum CPU Load (%);11/02/2022 23:23;19;;C7000-1;Peak CPU Load (%);11/02/2022 23:23;20;;C7000-1;Average CPU Load (%);11/02/2022 23:23;19.23684211
C7000-1;Minimum CPU Load (%);12/02/2022 5:38;19;;C7000-1;Peak CPU Load (%);12/02/2022 5:38;20;;C7000-1;Average CPU Load (%);12/02/2022 5:38;19.35135135
C7000-1;Minimum CPU Load (%);12/02/2022 11:53;18;;C7000-1;Peak CPU Load (%);12/02/2022 11:53;20;;C7000-1;Average CPU Load (%);12/02/2022 11:53;19.26315789
C7000-1;Minimum CPU Load (%);12/02/2022 18:08;15;;C7000-1;Peak CPU Load (%);12/02/2022 18:08;20;;C7000-1;Average CPU Load (%);12/02/2022 18:08;15.67567568
C7000-1;Minimum CPU Load (%);13/02/2022 0:23;14;;C7000-1;Peak CPU Load (%);13/02/2022 0:23;16;;C7000-1;Average CPU Load (%);13/02/2022 0:23;15.05263158
C7000-1;Minimum CPU Load (%);13/02/2022 6:38;14;;C7000-1;Peak CPU Load (%);13/02/2022 6:38;16;;C7000-1;Average CPU Load (%);13/02/2022 6:38;15.05405405
C7000-1;Minimum CPU Load (%);13/02/2022 12:53;14;;C7000-1;Peak CPU Load (%);13/02/2022 12:53;15;;C7000-1;Average CPU Load (%);13/02/2022 12:53;14.89473684
C7000-1;Minimum CPU Load (%);13/02/2022 19:08;14;;C7000-1;Peak CPU Load (%);13/02/2022 19:08;16;;C7000-1;Average CPU Load (%);13/02/2022 19:08;14.97297297
C7000-1;Minimum CPU Load (%);14/02/2022 1:23;14;;C7000-1;Peak CPU Load (%);14/02/2022 1:23;16;;C7000-1;Average CPU Load (%);14/02/2022 1:23;14.89473684
C7000-1;Minimum CPU Load (%);14/02/2022 7:38;14;;C7000-1;Peak CPU Load (%);14/02/2022 7:38;16;;C7000-1;Average CPU Load (%);14/02/2022 7:38;14.91891892
C7000-1;Minimum CPU Load (%);14/02/2022 13:53;14;;C7000-1;Peak CPU Load (%);14/02/2022 13:53;16;;C7000-1;Average CPU Load (%);14/02/2022 13:53;14.86842105
C7000-1;Minimum CPU Load (%);14/02/2022 20:08;14;;C7000-1;Peak CPU Load (%);14/02/2022 20:08;16;;C7000-1;Average CPU Load (%);14/02/2022 20:08;15.02702703
C7000-1;Minimum CPU Load (%);15/02/2022 2:23;14;;C7000-1;Peak CPU Load (%);15/02/2022 2:23;16;;C7000-1;Average CPU Load (%);15/02/2022 2:23;15.18421053
C7000-1;Minimum CPU Load (%);15/02/2022 8:38;14;;C7000-1;Peak CPU Load (%);15/02/2022 8:38;16;;C7000-1;Average CPU Load (%);15/02/2022 8:38;15
C7000-1;Minimum CPU Load (%);15/02/2022 14:53;14;;C7000-1;Peak CPU Load (%);15/02/2022 14:53;16;;C7000-1;Average CPU Load (%);15/02/2022 14:53;15
